"BARRIO"
"rosales"
"palermo"
"area de expansion altavista"
"pedregal bajo"
"oriente"
"los mangos"
"san jose la cima no.2"
"altavista sector central"
"bermejal-los alamos"
"asomadera no. 3"
"la avanzada"
"calasanz"
"el progreso no.2"
"el diamante no. 2"
"patio bonito"
"centro administrativo"
"el picacho"
"las independencias"
"villa turbay"
"trece de noviembre"
"inst"
"olaya herrera"
"mirador del doce"
"santander"
"piedras blancas"
"las lomas no.2"
"nuevos conquistadores"
"area de expansion altos de calasanz"
"la pinuela"
"piedras blancas represa"
"el salado"
"el rodeo"
"villa guadalupe"
"suburbano travesias"
"aldea pablo vi"
"villa liliam"
"el corazon el morro "
"belencito"
"el triunfo"
"plaza de ferias"
"juan xxiii la quiebra"
"san lucas"
"aguas frias"
"lalinde"
"hospital san vicente de paul"
"santo domingo savio no. 2"
"versalles no. 2"
"santa rosa de lima"
"ocho de marzo"
"blanquizal"
"santa margarita"
"suburbano la loma"
"suburbano altavista"
"nueva villa de aburra"
"campo valdes no.2"
"monteclaro"
"eduardo santos"
"el socorro"
"suburbano mirador del poblado"
"auc1"
"la cruz"
"villa lilliam"
"maria cano carambolas"
"san antonio"
"manrique central no.1"
"la loma de los bernal"
"suburbano pedregal alto"
"miravalle"
"versalles no.1"
"san jose la cima no. 1"
"auc2"
"u.p.b."
"suburbano palma patio"
"yolombo"
"sin nombre"
"metropolitano"
"media luna"
"manrique central no.2"
"la verde "
"area de expansion belen rincon"
"la sierra"
"fuente clara"
"la loma oriental"
"potrerito"
"aures no.2"
"asomadera no.1"
"la oculta"
"moscu no.2"
"suburbano palmitas"
"el vergel"
"suburbano el llano"
"piedras blancas - matasano"
"moscu no.1"
"versalles no.2"
"barrios de jesus"
"batallon girardot"
"suburbano chacaltaya"
"b. cerro el volador"
"piedra gorda"
"travesias"
"corregimiento de san antonio de prado"
"san javier"
"laureles estadio"
"manrique"
"corregimiento de santa elena"
"suburbano potrerito"
"san jose de la montana"
"el uvito"
"volcana guayabal"
"el plan"
